Date,Open,High,Low,Close,Volume
2021-05-01,130.12128537898784,131.38987171318314,120.28969289603491,121.15052032470703,8936319
2021-06-01,123.74815236876681,139.03141899154372,122.86819540786067,136.3452606201172,10945908
2021-07-01,137.08627010365785,137.78096403999396,126.34166490155906,130.3708953857422,9108604
2021-08-01,131.29714017823852,141.39335200588334,129.21305858810774,135.3263702392578,6595832
2021-09-01,137.1788987298314,137.22520035107908,127.31423656120266,130.1393280029297,8001953
2021-10-01,129.62987490639696,139.216656083501,129.07412828372534,133.01072692871094,7097371
2021-11-01,133.75172857502335,139.77240913239848,128.28680879945483,128.3794403076172,8351956
2021-12-01,129.9077629838182,136.80838642611707,126.85110691042334,136.2526397705078,8932168
2022-01-01,136.20632998273192,151.3043479923325,133.47386993892695,145.60784912109375,11341999
2022-02-01,145.09840056251943,148.6645017405712,136.57682447326584,141.43968200683594,10471987
2022-03-01,141.16180172859993,154.03680445160003,125.78591780362085,150.9801483154297,15741812
2022-04-01,151.67483747140008,157.04713988489013,147.4140424905257,153.9441680908203,5973891
2022-05-01,152.87896760699005,156.02824084027557,144.12582764562072,144.72789001464844,6402040
2022-06-01,148.0295715842902,151.7610097935754,139.9526519069138,150.7691192626953,8835874
2022-07-01,151.33591925986713,162.34131800197065,145.24280917259955,161.06600952148438,7756069
2022-08-01,160.6409005961105,166.16720333595723,155.0673471281935,159.12942504882812,7043338
2022-09-01,158.18476815182814,164.51404544768403,154.12268993032356,158.9405059814453,7867555
2022-10-01,157.99584787621558,166.12000486315478,146.37641940959367,155.53970336914062,7768595
2022-11-01,155.9648104871248,166.16722106933594,148.9270170344227,166.16722106933594,8247757
2022-12-01,166.2616975072583,170.0403724506051,152.04443015001587,152.4695281982422,6170030
2023-01-01,152.09166142711902,157.38181193821032,146.65981637615047,155.16183471679688,7174276
2023-02-01,155.30352384179943,164.7974468740691,154.07546610034663,155.87033081054688,8563985
2023-03-01,156.05926856411693,171.92970583145947,154.2644037745338,169.5207977294922,9904859
2023-04-01,169.09567499360614,176.03899478847262,159.31834947258983,163.33319091796875,7383759
2023-05-01,163.33321279750405,167.67869459217178,152.42230082183914,152.56399536132812,8216213
2023-06-01,156.5106123715732,167.51075076555065,155.97990142178003,163.16859436035156,8526534
2023-07-01,163.40983365683317,171.22570675310916,154.05006203538224,168.1862030029297,6616104
2023-08-01,168.13793695685092,168.52390050663695,155.64217930706639,158.1027374267578,6219672
2023-09-01,157.9580078125,161.67296997202632,152.21671470342346,157.9580078125,7326367
2023-10-01,157.95798431872043,160.37029322622553,147.2473416035369,149.75613403320312,7362361
2023-11-01,150.5280964376462,168.66866485048624,149.514923613064,168.1862030029297,6472320
2023-12-01,168.8616305190181,179.958251953125,168.76513226929524,179.958251953125,6444118
2024-01-01,179.95825438957576,183.96268150667348,175.71259636847057,178.26963806152344,6944535
2024-02-01,178.02840849889301,187.72589385777357,176.96698662383636,186.80921936035156,6486911
2024-03-01,187.19518055577234,187.62939323605968,176.82225173631588,182.9977569580078,8715654
2024-04-01,181.6468775159314,185.94078482325472,173.73450651307158,174.79591369628906,7174600
2024-05-01,175.0853912568132,182.08108763576647,169.73006211855645,176.48452758789062,6676309
2024-06-01,181.3695522092506,192.06444758132812,177.18030983485215,188.36805725097656,6069683
2024-07-01,189.60017595357647,190.1423011368898,182.25666890658812,186.6923370361328,5600491
2024-08-01,184.96735724911792,200.78791011287979,173.779625409868,199.9993438720703,5253153
2024-09-01,200.19650881328263,208.57499366692463,197.92938637416697,207.68785095214844,7030244
2024-10-01,207.58928487816735,216.953473620751,205.32216249025382,210.64495849609375,5766819
2024-11-01,210.34924137755243,218.82630234970196,203.0550373154892,218.3334503173828,5365993
2024-12-01,217.93918213721153,222.57198839081119,215.37634546552613,220.4034423828125,4747173
2025-01-01,220.4034288238747,237.3575352624843,215.3763322158489,234.99183654785156,4679490
2025-02-01,232.33044331206287,249.3831265125533,232.23188193071687,247.60885620117188,6208041
2025-03-01,247.41172114987003,270.67434317862796,246.32744065845105,268.2100830078125,9088575
2025-04-01,269.88577121107903,280.6299699925386,241.596081520301,279.4471130371094,12491475
2025-05-01,279.4471130371094,290.0927053107642,272.54718432014374,279.4471130371094,7296559
2025-06-01,283.29998779296875,287.29998779296875,266.5,276.8999938964844,6413017
2025-07-01,278.1000061035156,278.6000061035156,248.5,254.10000610351562,6568677
2025-08-01,250.0,262.3999938964844,250.0,253.6999969482422,5628272
2025-09-01,251.5,251.89999389648438,219.3000030517578,226.3000030517578,7385320
2025-10-01,228.0,231.5,217.60000610351562,219.5,6698055
2025-11-01,218.6999969482422,234.10000610351562,201.89999389648438,230.5,9135043
2025-12-01,230.3000030517578,230.60000610351562,212.39999389648438,223.6999969482422,4716103
2026-01-01,223.6999969482422,224.5,205.0,213.3000030517578,10397004
2026-02-01,214.89999389648438,234.0,200.10000610351562,232.39999389648438,9842046
2026-03-01,230.0,252.10000610351562,229.8000030517578,251.10000610351562,14866444
2026-04-01,250.0,254.3000030517578,247.8000030517578,253.0,717864
